id,Profession,Rating,Nbr_Rating
3274,ACN - Applied Intelligence - Solutions.AI - Data Engineering - 07,2.15475419368797,45
3275,Data Engineer TEDRA / IST,3.43446290104735,497
3276,Data Engineer: Business Intelligence,3.71344923934166,250
3277,Data Engineer: Business Intelligence,4.26911986406517,116
3278,Data Lead / Senior Data Lead,4.27410681937304,214
3279,ACN - Applied Intelligence - CC - Data Engineering (IN) - 08,2.20174539211415,279
3280,Systems Engineer-III (Data Engg/ Analytics),4.92241228448906,93
3281,Data Engineer: Advanced Analytics,2.45284605166351,444
3282,Data Engineer: Business Intelligence,2.48158752157005,478
3283,Data Engineer: Enterprise Content Management,3.2469410192003,270
3284,Data Engineer,2.62795008168351,347
3285,Data Engineer: Business Intelligence,2.47201624035548,246
3286,Data Engineer: Enterprise Content Management,2.63592009582756,394
3287,Data Engineer: Master Data Management,4.42108980041392,39
3288,Data Engineer: Enterprise Content Management,3.64234271667843,82
3289,Data Engineer: Business Intelligence,4.55818642132008,403
3290,Data Engineer: Business Intelligence,2.77682276652483,266
3291,Data Engineer: Enterprise Content Management,3.98126758914111,86
3292,Data Engineering AWS,4.10804180750499,207
3293,Data Engineer,3.4364901101423,195
3294,Data Engineer(Core Java 8 + Any Cloud Platform),3.00703983958014,318
3295,Data Engineer- specialist,2.52476565168819,160
3296,Data Engineer,4.23789419299634,424
3297,Data Engineer,4.26227279979034,55
3298,Data Engineers For Altimetrik,2.0288915969646,362
3299,Software Engineer III (data engineering),3.30028781229088,409
3300,Data Engineering - Automation,2.3197874587054,364
3301,Data Engineer FinTech,4.28376444021841,372
3302,Data Engineer,3.15883624097616,197
3303,Data Engineer- AWS & Snowflake,2.50965675627952,144
3304,Data Warehouse Engineer,4.13825869925848,349
3305,Jr . Data Engineer,2.51670379404929,251
3306,Assistant Manager / Lead / Manager - Data Analyst - KPO,4.56179833420012,98
3307,Data Quality Analyst - BI Tools,3.7987334923676,483
3308,Azure Data Engineer,4.41547896200197,396
3309,Azure Data Engineer,4.76187914717779,336
3310,Data Warehouse Engineer,4.58542004513068,495
3311,Urgently Hiring Fresher For Data Engineer,3.47141126276439,210
3312,Business Data Analyst - IT Risk Reporting,3.4516831834628,92
3313,Calling For Data Engineer/Data Science/Analytics roles-Coimbatore,4.73181886991349,478
3314,Data Analyst with a Leading Bank,4.92415242774582,261
3315,Data Engineer,2.92916224516092,363
3316,Hiring For Clinical Data Management (Data analyst and Team Lead role),4.09598986326556,116
3317,Data Engineer,3.87994799405896,155
3318,Data Engineer,4.01811252942554,454
3319,Data Engineer: Data Integration,2.05148952275985,241
3320,Data Engineer: Data Modeling,3.51083667028071,379
3321,Data Engineer: Big Data,3.32124295766404,328
3322,Data Engineer: Data Modeling,4.47627568153165,255
3323,Data Engineer: Data Integration,3.06632682462788,438
3324,Data Engineer: Big Data,2.09166209156126,378
3325,Data Engineer: Data Warehouse,2.86084632728804,428
3326,Data Engineer: Data Integration,2.61512952417749,192
3327,Data Engineer: Data Integration,4.78223419938074,297
3328,Data Engineer: Data Integration,3.12434789094578,170
3329,Data Engineer: Data Integration,2.84745369475072,484
3330,Data Engineer: Data Integration,2.39967177996175,311
3331,Data Engineer: Data Integration,2.91204744924147,382
3332,Data Engineer: Data Integration,4.45799446009554,187
3333,Data Engineer - Slack,4.31141667310963,389
3334,Big Data Engineer,2.97296720941008,461
3335,Data Engineer: Data Integration,2.67202442102365,181
3336,Data Engineer: Big Data,3.22440213697361,61
3337,Data Engineer: Big Data,4.1824657241334,69
3338,Data Engineer: Big Data,3.85460722141824,115
3339,Data Engineer: Big Data,2.13158102800639,184
3340,Data Engineer: Big Data,2.52165990770725,226
3341,Data Engineer: Data Integration,2.37675990023035,401
3342,Data Engineer: Data Integration,2.26553337640371,485
3343,Data Analyst,3.03197746258096,470
3344,Data Engineer: Big Data,2.35988022852112,119
3345,Data Engineer: Data Integration,3.29418642829897,42
3346,Data Engineer: Data Integration,3.89955201495832,180
3347,Data Engineer: Data Warehouse,3.07812254019901,193
3348,Data Engineer: Big Data,2.00703056734241,411
3349,Data Engineer: Data Integration,2.06159418875608,151
3350,Data Engineer: Data Integration,2.81913700992085,114
3351,Data Engineer: Data Modeling,4.86110141785973,500
3352,Data Engineer: Big Data,3.86569140794484,42
3353,Data Engineer: Big Data,3.50919577883229,474
3354,Data Engineer: Data Integration,2.64820854095875,215
3355,Data Engineer: Data Integration,3.01543461957499,238
3356,Data Engineer: Data Integration,4.78283379088096,57
3357,Data Engineer: Data Warehouse,4.21127301378944,348
3358,Data Engineer: Big Data,4.20149876022466,184
3359,Data Engineer: Data Integration,4.29362894104652,493
3360,Data Engineer: Data Integration,4.87894803967699,214
3361,Data Engineer- Azure,2.52362470751082,47
3362,Data Engineer: Data Integration,2.23202565259879,271
3363,Data Engineer: Data Integration,4.72149234975258,295
3364,Data Engineer: Data Integration,3.16478379465675,45
3365,Data Engineer- AWS,4.37848586351297,329
3366,Data Engineer: Data Integration,2.04798150312793,125
3367,Data Engineer: Data Integration,3.06852101667947,318
3368,Data Engineer: Big Data,4.75858443124968,467
3369,Data Engineer: Data Integration,2.96460377010403,355
3370,Data Engineer: Big Data,3.04885813845773,255
3371,Data Engineer: Data Modeling,4.900541195052,474
3372,Data Engineer: Big Data,4.49737363499493,51
3373,Data Engineer: Data Warehouse,3.60017143587127,216
3374,Data Engineer: Big Data,4.00527371560117,483
3375,Data Engineer: Data Integration,3.02409430373636,278
3376,Hiring GCP Data Engineer with _VOIS For Pune,4.43291192656974,336
3377,Onsite Opportunity -Data-Analyst,4.73623677575701,144
3378,Data Engineer,2.49663467636404,47
3379,Data Engineer: Data Integration,4.452650676224,161
3380,Data Engineer: Big Data,3.35804896548502,338
3381,Data Engineer: Big Data,2.46443201216863,129
3382,Data Engineer: Data Integration,4.19565143835375,138
3383,Data Engineer: Data Integration,4.18715402994928,193
3384,Assistant Manager/Lead/Manager - Data Analyst - KPO,2.95371095181303,341
3385,Data Engineer: Data Modeling,2.26940721716687,380
3386,Data Engineer: Data Integration,2.1076337884142,176
3387,Data Engineer: Data Modeling,3.91251758251291,182
3388,Data Engineer: Data Integration,2.86897422969805,319
3389,Data Engineer: Data Integration,2.53720935122149,99
3390,Data Engineer: Data Modeling,3.12198684121344,387
3391,Data Engineer: Data Modeling,4.82775282168572,327
3392,Data Engineer: Data Integration,2.36903004849654,265
3393,Data Engineer: Data Modeling,3.56482178524107,377
3394,Data Engineer: Data Integration,2.39465911742265,126
3395,Data Engineer: Big Data,3.80464042625039,243
3396,Data Engineer: Data Integration,4.36179747908724,376
3397,Data Engineer: Data Integration,4.88042526502223,233
3398,Data Engineer: Data Integration,2.11448358271444,313
3399,Data Engineer: Data Modeling,3.88903119293993,280
3400,Data Engineer: Data Integration,4.60176096967482,345
3401,Data Engineering Application Developer,3.84871679884211,368
3402,Software Developer - Data Model Engineer,2.60754452579158,122
3403,Lead - Data Integration Consultant - Informatica/Data Analyst,4.11165460469501,357
3404,Data Analyst - SQL/ Database Maintenance,4.33172593136733,453
3405,Data Analyst - SQL/Python,2.06283785569282,306
3406,Data Quality Analyst - IIT/IIM,2.69203142990598,499
3407,Data Analyst,4.44306790867237,121
3408,Data Analyst - MySQL,4.72219896491188,128
3409,Data Analyst - R/Python/SQL,4.77457303351857,198
3410,Data Analyst - SQL / Python,2.02718018085577,327
3411,Data Analyst - SQL/Java/Python,4.32939156774941,153
3412,Data Analyst - MySQL,4.90508289427741,58
3413,Data Analyst - SQL/ETL/Data Modeling Tools,3.2941569782128,109
3414,Data Analyst For a leading Home Security Solutions Company,4.83836318457952,81
3415,Data Analyst - SQL/Python,2.17753139234701,259
3416,Data Quality Analyst - Informatica/BI Tools,2.54400837690284,237
3417,Lead - Data Integration Consultant - Informatica / Data Analyst,3.72692248993628,394
3418,Data Quality Analyst - Informatica,3.54288284680067,57
3419,Data Analyst - MySQL,3.27467375282824,281
3420,Big Data Developer / Lead,4.69745331721219,79
3421,Exciting opportunity For Big Data Architects/Leads,2.59741192149151,103
3422,Team Lead - Machine Learning & Data Science,3.07947007646653,494
3423,Team Lead/Consultant-Data Science,3.3596952301694,66
3424,Team Lead/Consultant-Data Science,4.40714275837825,213
3425,Senior Data Analyst,3.7648766091358,194
3426,Sr. Data Analyst,3.8436595960005,40
3427,Senior Manager - Data/ Business Analyst - Malad Location,3.67570375383333,303
3428,Senior Analyst - Consumer Data Projects,3.62826680830419,99
3429,Senior Data Analyst,2.03800992511408,103
3430,Sr. Data Analyst,4.29181402088572,286
3431,Data Analyst- HPE,2.45225370611079,117
3432,Associate Data Engineer,2.88877825894799,273
3433,Business Analyst - Data Governance (MNC Big4),3.37301766492024,154
3434,Hiring For Data Analyst-Bangalore-Contract role,3.59108000379841,343
3435,Sr Big Data Developer,3.91594377785928,274
3436,Data Analyst (SQL and Data Lake) _ 4 To 8 Years_ Pune/ Kolkata,4.87417751068706,227
3437,Data Entry Operator Data Analyst,3.38633266325962,120
3438,Business Data Analyst,3.45723261070329,59
3439,Business Analyst / Data Analyst,3.66623299324397,380
3440,Data Analyst,4.50570517792588,159
3441,R&A CO Data and MI Analyst,3.12759761569398,222
3442,Sales Operations Data Analyst,2.96152269432334,434
3443,Data Analyst / Business Analyst,3.16017733249137,180
3444,Consulting Advisory _ ACOE _ Data Engineering _ Associate 2,3.23575565913264,240
3445,"Data Analyst - Tableau, Alteryx",4.27912892094323,71
3446,AM - Data Analyst,3.22156084124553,417
3447,Data Analyst / Business Analyst,3.27222066617637,482
3448,Business / Data Analyst Analytics,3.09469610269317,263
3449,Data Analyst,2.6101714327768,327
3450,Business Data Analyst,2.10623129874225,144
3451,Data Analyst,3.36805579767837,69
3452,Business Analyst / Data Analyst,4.54300749937832,120
3453,Female accounts Data Analyst,3.25358630219767,189
3454,Business Data Analyst,2.77663310054301,110
3455,Big Data Developer/Senior Developer,3.4608866436459,95
3456,Urgent requirement For Business Data Analyst/PM,2.31430865458708,370
3457,Urgent requirement For Business Data Analyst/PM,4.72006854372067,143
3458,Data Analyst,2.95504393233066,283
3459,Product Development PMO Data Analyst,2.0811132114447,344
3460,Data Analyst,3.6208521500037,333
3461,Business Data Analyst,4.48621420113835,347
3462,Data Analyst or Business Data Analyst,3.18322607622258,164
3463,Business and Data Analyst,3.70620515999684,140
3464,Data Analyst,2.64944288130154,139
3465,Data Business Analyst,3.24463360026181,78
3466,CRM Business Data Analyst,4.11218939295229,335
3467,Data Privacy Analyst,4.73273183314793,154
3468,Data Migration Analyst,2.93036037701642,78
3469,Analyst - Data Quality and Analytics,3.81471086648343,282
3470,Data Analyst,2.68547029575553,30
3471,Executive Data Analyst,4.63185558806175,78
3472,Data Analyst,2.31234447420765,254
3473,Data Analyst,2.28946129668008,432
3474,Data Analyst,2.3696797987257,337
3475,Data Analyst,4.96876220212971,103
3476,Looking For Data Analyst - Global internal audit - RAIN Industries,2.0548270986388,115
3477,SQL Data Analyst,2.38074876234578,120
3478,Virtue Analytics - Data Analyst,4.04841998583152,265
3479,MIS cum Data Analyst Expert -Thiruvanathpuram,4.65379418160933,188
3480,DATA ANALYST,3.47264112767907,33
3481,DATA ANALYST,4.04776982943301,262
3482,Data Analyst,2.96569345873856,73
3483,Business / Data Analyst,3.79298699156723,104
3484,Business Data Analyst,2.35053738536229,154
3485,Senior Big Data Developer,4.79141125364517,482
3486,Data Analyst-Turbo Cross Sell,4.6353912835102,214
3487,Business/Data Analyst,2.98718370879799,332
3488,Data Analyst,3.91562807892359,118
3489,Data Visualisation Analyst,3.80486205079205,393
3490,Business Data Analyst 2,3.12074817208366,115
3491,Senior Business Analyst/Data Engineer - Python & Cloud Computing,3.68422614045965,329
3492,Data Visualization Expert,2.66289827484057,182
3493,Gcp Data Engineer_Contract To HIRE,2.81483157344292,332
3494,HCL Hiring For Big Data / polyglot Developer,4.35398053383139,365
3495,Big Data Spark/Scala Developer,3.01744169221722,155
3496,Senior Technical Lead (Data Engineer),3.71118599434252,311
3497,Senior Technical Lead (Data Engineer),3.23872378601258,463
3498,Professional 2 Data Sciences,2.20204937327532,220
3499,Business Transformation Consultant: Big Data,4.35320299491577,444
3500,Cloud Data Architecture Application Developer,2.00188295048136,183
3501,IBM Data power,2.55483740470996,388
3502,Informatica Big Data Edition Application Developer,3.94230723235432,481
3503,Informatica Big Data Edition Application Developer,2.14352625987368,214
3504,Talend Big Data Application Developer,4.7058658447998,181
3505,Talend Big Data Application Developer,4.04498528835262,79
3506,Big data Developer,4.01082149420787,370
3507,Big Data Developer,4.77716342903279,65
3508,Junior Data Analyst,4.72904768785388,418
3509,Senior Technical Lead (Data Engineer),4.64430096282835,397
3510,Senior Technical Lead (Data Engineer),3.62455714853984,147
3511,Senior Technical Lead (Data Engineer),2.9112861912898,231
3512,Senior Technical Lead (Data Engineer),2.88515191777996,80
3513,Senior Technical Lead (Data Engineer),3.36346840409446,468
3514,Senior Technical Lead (Data Engineer),4.33020132476603,103
3515,Senior Technical Lead (Data Engineer),4.42761591445269,172
3516,Senior Technical Lead (Data Engineer),2.26638396485443,417
3517,Senior Technical Lead (Data Engineer),2.678290128733,119
3518,Senior Technical Lead (Data Engineer),4.12418451763085,113
3519,Senior Technical Lead (Data Engineer),3.78199586771121,409
3520,Senior Technical Lead (Data Engineer),2.12781034046634,49
3521,Senior Technical Lead (Data Engineer),2.82865202107913,101
3522,Senior Technical Lead (Data Engineer),4.42449738272389,290
3523,Senior Technical Lead (Data Engineer),4.16797605909974,200
3524,Senior Technical Lead (Data Engineer),4.31461442660831,102
3525,Senior Technical Lead (Data Engineer),3.20548493383595,451
3526,Senior Technical Lead (Data Engineer),2.31460950608626,254
3527,Senior Technical Lead (Data Engineer),2.5028138649209,220
3528,Senior Technical Lead (Data Engineer),4.31775735049822,232
3529,Senior Technical Lead (Data Engineer),4.82088081992984,280
3530,Senior Technical Lead (Data Engineer),3.05384644456553,319
3531,Senior Technical Lead (Data Engineer),2.095625523932,381
3532,Senior Technical Lead (Data Engineer),4.09447177835181,328
3533,Senior Technical Lead (Data Engineer),2.19451585361171,482
3534,Senior Technical Lead (Data Engineer),3.61928851585003,435
3535,Senior Technical Lead (Data Engineer),3.1992357136047,434
3536,Senior Technical Lead (Data Engineer),4.84882747159734,218
3537,Senior Technical Lead (Data Engineer),3.60212336330061,343
3538,Senior Technical Lead (Data Engineer),3.15376759807181,212
3539,Senior Technical Lead (Data Engineer),4.2361166857856,196
3540,Senior Technical Lead (Data Engineer),3.6666339642513,429
3541,Senior Technical Lead (Data Engineer),2.74077439983049,318
